movieId,title,genres,tmdbId,overview,poster_path,release_date,vote_average,tmdb_genres
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,9059.0,"Ex-soldier Frank Brayker is the guardian of an ancient key that can unlock tremendous evil; the sinister Collector is a demon who wants the key so he can initiate the apocalypse. On the run from wicked mercenaries for almost 90 years, Brayker finally stops in at a boarding house in New Mexico where — with the help of its residents — he plans to face off against the Collector and his band of ghouls, preventing them from ever seizing the key.",/8uD5yk0ECebJ59lhvhTBKhUojc.jpg,1995-01-13,6.9,"['Horror', 'Comedy', 'Thriller']"
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,193.0,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg,1994-11-18,6.511,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
330,Tales from the Hood (1995),Action|Crime|Horror,25066.0,A strange mortician tells four horrific tales to three drug dealers that he traps in their local funeral parlor.,/glPNCcI7V8zTTI3BG0iIUJJcwXN.jpg,1995-05-24,6.273,"['Horror', 'Crime', 'Thriller', 'Drama', 'Fantasy']"
331,Tom & Viv (1994),Drama,46797.0,"The story of the marriage of the poet T. S. Eliot to socialite Vivienne Haigh-Wood, which had to cope with her gynaecological and emotional problems and his growing fame.",/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,1994-04-15,6.1,"['Drama', 'Romance']"
332,Village of the Damned (1995),Horror|Sci-Fi,12122.0,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",/pXXNmSVqkvSMoMitsdjK0V8Dkna.jpg,1995-04-28,6.1,"['Thriller', 'Horror', 'Science Fiction']"
333,Tommy Boy (1995),Comedy,11381.0,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",/jeEM8v1OA9u6F5NC2lzXD04Ls1U.jpg,1995-03-31,6.802,['Comedy']
334,Vanya on 42nd Street (1994),Drama,32636.0,"An uninterrupted rehearsal of Chekhov's 'Uncle Vanya' plays out by a company of actors. The setting: their run-down theater with an unusable stage and crumbling ceiling. The play is shown act by act with the briefest of breaks to move props or for refreshments. The lack of costumes, real props and scenery is soon forgotten.",/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg,1994-10-19,6.6,['Drama']
335,Underneath (1995),Mystery|Thriller,36141.0,A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend.,/a8jn5ML3vRT4nnMMBmFGXRaRhqO.jpg,1995-04-28,5.7,"['Crime', 'Drama', 'Thriller']"
336,"Walking Dead, The (1995)",Drama|War,95963.0,"Five young marines on a suicide mission in Vietnam, struggle for survival in a jungle minefield. The mean streets of home did not prepare them for this.",/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg,1995-02-24,5.8,"['Drama', 'War']"
337,What's Eating Gilbert Grape (1993),Drama,1587.0,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",/8FxWgsfDNosewo7H65oE4QkOb7g.jpg,1993-12-17,7.665,"['Romance', 'Drama']"
338,Virtuosity (1995),Action|Sci-Fi|Thriller,9271.0,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",/5emgnXYrXjqyiup2JsvtuENseiV.jpg,1995-08-04,5.5,"['Action', 'Crime', 'Science Fiction', 'Thriller']"
339,While You Were Sleeping (1995),Comedy|Romance,2064.0,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg,1995-04-21,7.0,"['Romance', 'Comedy']"
340,"War, The (1994)",Adventure|Drama|War,19855.0,The son of a Vietnam War Veteran must deal with neighborhood bullies as well as his dad's post-traumatic stress disorder while growing up in the deep south in the 1970's.,/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg,1994-11-04,6.6,"['Drama', 'War']"
341,Double Happiness (1994),Drama,60855.0,"Jade Li is a feisty, 20-something Chinese Canadian, trying to achieve that happy medium between giving in to her parent's wishes and fulfilling her own needs and desires - double happiness. Naturally, something's got to give and when love beckons in the shape of Mark, a white university student, the facade of the perfect Chinese daughter begins to slip.",/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg,1994-09-07,6.2,"['Comedy', 'Romance', 'Drama']"
342,Muriel's Wedding (1994),Comedy,236.0,"Socially awkward Muriel Heslop wants nothing more than to get married. Unfortunately, due to her oppressive politician father, Muriel has never even been on a date. Ostracized by her more socially adept friends, Muriel runs into fellow outcast Rhonda Epinstalk, and the two move from their small Australian town to the big city of Sydney, where Muriel changes her name and begins the arduous task of redesigning her life to match her fantasies.",/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg,1994-09-29,6.8,"['Comedy', 'Drama', 'Romance']"
343,"Baby-Sitters Club, The (1995)",Children,48287.0,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,/gJ5caIjtASchaTFx2VJr6drFYBx.jpg,1995-08-18,5.4,"['Comedy', 'Drama', 'Family']"
344,Ace Ventura: Pet Detective (1994),Comedy,3049.0,"He's Ace Ventura: Pet Detective. The Ace is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,1994-02-04,6.573,"['Comedy', 'Mystery', 'Crime']"
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,2759.0,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg,1994-05-31,7.262,"['Drama', 'Comedy']"
346,Backbeat (1993),Drama|Musical,12635.0,"Chronicles the early days of The Beatles in Hamburg, Germany. The film focuses primarily on the relationship between Stuart Sutcliffe, John Lennon, and Sutcliffe's girlfriend Astrid Kirchherr.",/1BuFx7P8veAUUZDXqdMNhtdCUSM.jpg,1994-04-01,6.1,"['Drama', 'Music']"
347,Bitter Moon (1992),Drama|Film-Noir|Romance,10497.0,A passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.,/bW7E4cLWh0elRRbp2VCrtXrY1if.jpg,1992-09-02,7.108,"['Thriller', 'Drama', 'Romance']"
348,Bullets Over Broadway (1994),Comedy,11382.0,"After young playwright, David Shayne obtains funding for his play from gangster Nick Valenti, Nick's girlfriend Olive miraculously lands the role of a psychiatrist—but not only is she a bimbo who could never pass for a psychiatrist—she's a dreadful actress. David puts up with the leading man who is a compulsive eater, the grand dame who wants her part jazzed up, and Olive's interfering hitman/bodyguard—but, eventually he must decide whether art or life is more important.",/mY9D1oCLeDKNMdUO8EV7MoCZ3up.jpg,1994-10-14,7.092,"['Comedy', 'Crime']"
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,9331.0,"Agent Jack Ryan becomes acting Deputy Director of Intelligence for the CIA when Admiral Greer is diagnosed with cancer. When an American businessman, and friend of the president, is murdered on his yacht, Ryan starts discovering links between the man and drug dealers. As former CIA agent John Clark is sent to Colombia to kill drug cartel kingpins in retaliation, Ryan must fight through multiple cover-ups to figure out what happened and who's responsible.",/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,1994-08-03,6.638,"['Action', 'Drama', 'Thriller']"
350,"Client, The (1994)",Drama|Mystery|Thriller,10731.0,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg,1994-07-20,6.692,"['Drama', 'Thriller', 'Crime', 'Mystery']"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,10464.0,"When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,1994-08-12,6.691,"['Comedy', 'Family', 'Romance']"
352,Crooklyn (1994),Comedy|Drama,34152.0,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,1994-05-13,6.8,"['Comedy', 'Drama']"
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,9495.0,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,7.516,"['Fantasy', 'Action', 'Thriller']"
354,Cobb (1994),Drama,29973.0,"Al Stump is a famous sports-writer chosen by Ty Cobb to co-write his official, authorized 'autobiography' before his death. Cobb, widely feared and despised, feels misunderstood and wants to set the record straight about 'the greatest ball-player ever,' in his words.",/clOqh9is8vWZvX6AUjF4HtLdQMj.jpg,1994-12-02,5.9,['Drama']
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,888.0,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg,1994-05-27,5.4,"['Fantasy', 'Comedy', 'Family']"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,13.0,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,1994-06-23,8.463,"['Comedy', 'Drama', 'Romance']"
357,Four Weddings and a Funeral (1994),Comedy|Romance,712.0,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,1994-03-09,6.773,"['Comedy', 'Drama', 'Romance']"
358,Higher Learning (1995),Drama,16295.0,"African-American student Malik is on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge, a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",/tuud1Blsdwo1KQRdz5UVwjlLAWQ.jpg,1995-01-11,6.288,"['Drama', 'Crime', 'Thriller']"
359,I Like It Like That (1994),Comedy|Drama|Romance,48992.0,"After her husband is arrested for looting, Lisette struggles for independence while dealing with her transgender sibling, her critical mother-in-law and assorted neighborhood eccentrics.",/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg,1994-10-14,6.2,"['Comedy', 'Drama', 'Romance']"
360,I Love Trouble (1994),Action|Comedy,10879.0,Rival Chicago reporters Sabrina Peterson and Peter Brackett join forces to uncover a train wreck conspiracy.,/2uyytK3XFRPFXoTchFDtsWiSujn.jpg,1994-06-29,5.5,"['Romance', 'Comedy']"
361,It Could Happen to You (1994),Comedy|Drama|Romance,10660.0,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg,1994-07-16,6.719,"['Comedy', 'Drama', 'Romance']"
362,"Jungle Book, The (1994)",Adventure|Children|Romance,10714.0,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,1994-12-23,6.0,"['Family', 'Adventure', 'Drama']"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,41647.0,"This documentary recounts the life and work of one of most famous, and yet reviled, German film directors in history, Leni Riefenstahl. The film recounts the rise of her career from a dancer, to a movie actor to the most important film director in Nazi Germany who directed such famous propaganda films as Triumph of the Will and Olympiad. The film also explores her later activities after Nazi Germany's defeat in 1945 and her disgrace for being so associated with it which includes her amazingly active life over the age of 90.",/pZnBH4ZJnHcVFgeuK81w2tcHvRD.jpg,1993-09-11,7.1,['Documentary']
